image_id,PredictionString
004703,0.969358 1 158.392197 161.799393 305.703094 313.642120 0.992519 14 159.284088 62.384163 263.528442 306.777863
004704,0.981621 14 2.020586 143.731415 253.948547 397.412781 0.751962 17 2.244439 99.184425 282.152283 499.602997
004709,0.975010 14 454.623962 243.536087 499.669525 280.965942 0.988893 14 2.174377 54.592678 409.655212 280.089294
004711,0.964036 18 182.895935 108.493858 392.014191 242.978882
004712,0.717475 10 1.109939 186.056488 123.954819 374.258911 0.923898 15 349.822845 1.944881 443.005890 268.131714 0.787498 4 14.589612 151.996506 34.233829 215.323242 0.948744 8 161.475922 131.873428 207.349426 220.453308 0.982460 14 88.225487 111.388405 341.534943 375.293427 0.951218 8 187.159241 132.229736 223.500366 253.254181 0.825262 8 296.693756 117.918915 339.237396 238.625717
004713,0.986838 14 55.854290 2.831385 440.569214 374.046570
004716,0.800896 8 343.528534 160.960541 490.281799 332.204926 0.892039 19 28.566360 133.109512 198.714233 287.183167 0.545163 19 17.024153 43.484028 198.638474 299.023712 0.813529 14 205.668549 3.164616 403.230957 313.116608 0.862573 14 202.191391 2.640916 403.979950 329.849670
004717,0.890973 19 107.897469 291.269135 180.811249 385.509918 0.974149 14 99.716393 7.729650 167.831314 142.959961 0.971776 4 157.103714 173.873398 169.684494 231.197540 0.899661 4 93.225494 181.448135 106.966179 231.269989
004720,0.939457 8 112.543587 151.980820 293.476379 271.742432 0.919710 7 214.300690 110.994797 285.043579 168.050125
004721,0.937146 4 312.540344 221.038727 331.450287 251.143997 0.985863 4 157.735291 184.433990 188.497421 251.392197 0.988512 14 108.444260 93.247223 230.485580 236.747467 0.987134 14 205.182465 99.905525 301.011292 243.940948 0.799716 14 280.353516 94.734993 378.859436 247.363647 0.830455 14 218.495941 93.753540 379.288055 244.857132
004724,0.935208 5 71.690735 65.959564 433.062866 190.606110
004725,0.718048 14 375.394226 71.482269 445.071106 354.630005 0.704943 14 297.411591 0.745542 341.820557 147.126556 0.964459 14 323.595184 0.697413 382.752869 165.920380 0.756459 13 3.651902 50.044308 228.763901 264.535248 0.785341 13 262.462372 38.224434 333.478394 154.363968 0.856963 13 253.732742 17.219513 334.531891 152.573578 0.986179 14 166.351074 86.343765 340.814362 346.107300
004726,0.878058 14 243.281265 52.265121 445.529816 373.746277 0.993540 14 2.100870 24.105537 279.979706 374.145172 0.952277 14 154.067551 52.376198 446.613953 374.298737
004728,0.784017 14 451.423828 200.581741 469.481934 221.755630 0.831632 3 16.890072 144.534943 163.106354 228.981842 0.601653 3 15.154384 144.247192 165.859131 229.208237 0.912822 8 295.152924 263.522949 375.207275 332.990295 0.679914 3 293.166107 18.760061 484.170898 329.686523
004729,0.968682 13 6.934702 68.102318 264.326996 333.311096
004730,0.686008 2 147.187897 1.234347 446.186676 163.274429 0.841264 2 145.513062 0.711009 444.916962 248.122131
004731,0.897943 14 144.695557 10.608216 181.453583 81.471962 0.984096 14 87.323639 4.030011 125.192223 81.369003 0.879405 6 314.654327 30.127659 383.371216 56.991039 0.990441 14 107.750343 118.761955 222.878143 292.078766 0.689488 18 151.756699 40.299400 379.950989 290.588196
004733,0.001000 0 0.000000 0.000000 1.000000 1.000000
004734,0.876965 6 51.891342 29.526609 406.787689 155.203659
004736,0.927039 7 74.967201 36.874371 192.922836 470.400085
004738,0.707675 13 2.805667 1.573470 243.875229 361.636780
004739,0.706947 14 139.803116 161.770706 252.023987 420.213867 0.637410 4 158.950516 221.587753 186.821381 285.435364 0.772838 14 182.513412 145.950211 279.824860 418.362305 0.769425 14 48.642857 140.328796 183.932220 422.249237 0.770718 14 3.933113 138.347412 163.688080 359.720093 0.843646 14 142.415649 160.614334 234.791855 307.740234 0.564417 14 1.378538 170.408630 121.583328 353.740784 0.951656 14 1.447974 171.101105 143.681213 422.175873 0.961397 14 154.939545 145.264160 279.191498 420.018494
004740,0.988109 14 381.540680 62.648628 499.455536 180.491104 0.987913 14 176.878372 75.974945 258.402100 135.605103 0.991715 14 1.920402 72.140068 173.764771 237.074203 0.982756 14 293.717438 76.668564 406.412292 157.158722
004741,0.883002 9 122.822525 118.192444 190.009598 198.631836 0.901238 9 188.625427 92.978195 326.322296 183.560486
004744,0.922934 8 176.747772 154.421326 331.293182 268.950226 0.626253 8 166.666565 154.884903 334.169739 332.219971 0.989323 14 2.647683 22.489021 247.503052 331.958984 0.634726 10 204.046204 173.538971 499.213043 332.535278 0.989616 14 286.210907 53.647194 480.556000 244.079407
004745,0.992332 14 442.948883 88.601097 476.004608 197.995499 0.983969 14 73.652931 44.913639 118.480438 111.068092 0.941213 14 393.203094 87.174408 429.909149 133.468567 0.986986 6 35.534874 38.940731 430.587158 309.390778 0.672164 14 390.934143 87.157875 431.558807 162.159042
004749,0.961339 12 77.057251 46.930710 193.657410 232.471237 0.969067 14 109.944496 24.464817 169.462158 148.833237
004751,0.969477 18 18.899292 116.739456 459.186340 213.267471
004752,0.913349 0 93.772461 72.752571 160.701691 131.900146
004755,0.969563 14 266.472565 177.194962 291.310608 210.342407 0.956553 6 139.489166 170.610153 394.105438 254.327484
004756,0.965523 14 227.817398 83.694702 308.654602 189.031067 0.974744 12 198.767944 112.881378 318.609589 248.526550
004757,0.906404 2 48.488579 27.298563 107.324219 62.026848 0.950357 2 242.382553 68.795631 402.982086 200.811890
004758,0.928501 11 25.970470 49.883648 81.352562 308.119293
004759,0.938662 7 8.801669 1.918349 446.210449 213.982437
004762,0.516913 6 456.768677 85.414566 489.197052 98.259735 0.598725 5 65.219551 39.041393 465.466461 150.901047
004763,0.564593 4 62.836094 38.390156 191.671860 236.454468 0.939703 1 259.000732 19.352127 434.934723 214.939575
004764,0.989305 6 67.902878 148.350143 180.947998 202.089249 0.940582 6 10.180003 155.229935 40.747410 179.419083
004765,0.790331 1 48.668861 233.062424 157.511642 500.462189 0.987530 14 15.379488 9.368986 195.019058 499.259735
004766,0.792043 14 1.083296 33.374004 61.539452 141.842117 0.574123 14 197.545013 7.220937 345.528259 181.145340 0.578723 14 191.967896 6.385010 342.384277 237.066681 0.545005 14 240.054688 83.131973 389.188934 159.837006 0.745195 14 203.762024 132.616928 260.761322 182.307709 0.778198 14 1.090683 31.084484 50.670181 134.049850 0.830685 14 193.259933 7.477317 362.286743 238.418381 0.842604 14 200.151947 7.614613 341.352905 148.174911 0.904052 14 210.205704 103.805710 386.217499 237.242081 0.862315 14 203.829575 83.750420 384.602203 236.668716
004767,0.978067 11 2.932578 63.556606 417.505951 280.068634
004769,0.819173 14 397.688843 178.475235 436.008118 227.750641 0.992897 14 75.331657 40.782104 170.865997 271.513580 0.957682 14 351.951050 177.227356 408.012451 245.312241 0.953993 1 205.798248 131.217834 498.103271 282.757660
004771,0.916966 14 16.684122 361.383789 87.760002 500.068970 0.601804 8 36.917641 201.796799 135.199356 468.566254 0.750817 14 28.693752 129.458099 96.491959 317.960999 0.824623 14 0.890709 125.580383 70.532600 332.301849 0.981169 14 82.461403 77.214867 231.557816 408.451141 0.722980 14 264.580383 230.144852 278.757690 265.285431 0.809005 8 2.227569 203.040115 135.999680 476.598267 0.717203 14 81.094414 75.228172 232.376175 497.226227 0.905130 14 29.138556 129.907639 75.834518 206.942535 0.973852 14 1.025886 124.030502 80.141945 499.219513 0.990905 14 205.169144 149.560181 274.267212 333.244873 0.986954 14 165.537415 333.048828 274.122040 500.367950
004772,0.634658 11 54.206295 103.901970 397.873108 191.147720
004774,0.803083 16 41.081047 77.399574 199.106186 215.752121
004775,0.001000 0 0.000000 0.000000 1.000000 1.000000
004778,0.001000 0 0.000000 0.000000 1.000000 1.000000
004780,0.923878 15 23.466887 387.158356 49.447781 428.991394 0.956158 15 73.530334 393.085327 97.518425 445.043884 0.979952 6 105.908836 383.771851 175.561981 452.067719
004781,0.756106 19 55.924973 71.898506 95.084358 106.050453 0.585082 8 1.547378 185.687439 83.321182 295.335236 0.897710 19 90.647842 123.777527 130.272903 170.866623 0.881825 19 455.399811 132.805984 499.826263 199.017334 0.542062 19 206.175018 139.341690 253.608078 181.343658 0.651983 19 389.557831 129.946136 445.968262 200.655167 0.536619 19 397.673828 76.796410 440.528412 131.503113 0.620447 8 215.676575 199.419037 321.348633 307.096588 0.531154 19 1.150141 49.907761 22.904814 183.070526 0.935129 19 352.932617 125.786118 446.975677 198.602356 0.903703 19 44.344017 121.651367 90.556343 169.024292 0.506208 19 351.060913 77.450623 447.232849 200.504242 0.950983 8 212.494949 198.897720 321.205048 332.869446
004784,0.671107 13 195.940857 122.631424 258.779083 248.051849
004787,0.975931 11 105.568466 20.479895 382.472260 297.066986
004791,0.755168 14 189.193680 6.760262 253.721329 92.156052 0.772216 8 63.513245 98.184105 128.653397 206.653961 0.638841 14 13.863605 -0.081879 159.006638 197.280090 0.745038 17 204.795197 40.494900 354.329132 200.179749 0.595046 8 266.190735 109.974487 354.047455 237.410782 0.681644 8 62.037014 96.134621 159.490128 246.908356 0.918920 14 187.012833 8.234194 266.775238 232.027100 0.678899 14 104.280602 51.601749 239.594940 255.605850 0.903203 14 253.256912 1.417194 328.889099 118.961372 0.939358 14 20.342817 -0.114816 107.575371 192.707047 0.975300 14 103.744377 50.553837 239.181702 299.545319 0.714334 8 291.969025 110.625908 352.887970 241.741364 0.554973 8 60.939728 94.925156 223.463257 249.992355 0.613523 8 134.437759 159.368469 224.215363 299.823792 0.554071 8 134.058121 165.123581 300.348267 299.909210 0.949631 14 248.273712 1.723856 326.397858 238.051422
004795,0.861668 8 141.867050 206.721344 285.615387 346.267059 0.511839 14 301.740601 82.092476 321.123688 155.708466 0.987495 14 185.988098 124.077873 237.238571 288.145905
004798,0.910663 12 53.859039 28.836601 406.666565 332.477783
004800,0.904075 13 36.413624 40.607712 290.750854 159.991226 0.976327 14 151.285934 15.978041 276.386902 160.089859 0.965366 6 228.326660 0.123410 500.667145 83.577957
004802,0.934024 5 8.649275 99.435410 345.030548 209.989578
004803,0.965470 12 124.207443 56.142151 297.473999 203.938232 0.758357 14 136.651947 25.867258 312.339478 139.678925 0.953760 14 115.817154 25.296549 310.790436 206.701080
004804,0.523286 6 123.277451 26.683575 163.468658 68.841682 0.958809 12 23.234177 113.224945 148.904617 261.765686 0.986493 14 103.283501 68.125427 142.255524 114.716316 0.933863 14 57.905746 55.044098 87.151985 116.502571 0.548866 6 134.649124 32.583160 177.193695 121.246841 0.611208 6 136.838333 32.395256 176.939987 86.953094
004806,0.985966 6 45.992538 130.940826 315.562195 200.321777
004807,0.992888 14 125.425339 91.233521 228.649765 219.210632 0.892545 12 103.676369 14.549095 341.054749 209.184631
004809,0.890209 7 71.279976 1.491711 316.770782 251.438751
004810,0.988021 6 176.605545 168.449280 252.339005 217.204727 0.978352 14 355.522736 163.845596 377.810577 210.799789 0.990855 14 412.544678 164.025253 442.436035 223.979385 0.983830 14 391.235596 159.758270 415.664246 213.793045 0.936744 6 240.785614 163.164078 302.175995 196.275589 0.989301 6 12.552135 178.278351 179.488693 258.157166 0.924454 14 113.984406 152.775940 132.725082 179.755844
004811,0.990670 14 118.400093 12.860507 211.954117 460.977539 0.972454 1 64.036568 200.997955 279.836487 393.428558
004813,0.962760 8 67.889183 143.670425 144.266357 225.365509 0.960526 8 222.759430 138.167679 327.099854 222.728821 0.940518 17 294.682892 140.884659 498.702850 280.694305
004817,0.641136 18 1.735978 193.603561 83.027084 235.268784
004819,0.991922 14 121.677742 114.139267 175.772842 186.824646 0.992466 14 184.308990 113.430893 232.951523 220.340134 0.972069 14 222.539688 123.722527 266.086212 237.320511 0.875607 14 27.635702 158.937225 119.969948 429.403015 0.987936 14 72.053596 118.851639 137.009064 198.782272 0.964031 14 61.571629 132.235245 95.550888 199.032822 0.986671 14 1.156753 200.940735 117.054482 446.547089 0.957087 10 78.504723 182.034409 279.948853 439.241852 0.942436 14 28.320534 158.114670 121.669830 359.370117 0.961959 4 137.719513 259.938599 151.961563 312.258606 0.960426 4 182.929657 284.105408 199.274811 337.851349 0.988665 14 239.801086 167.461044 281.460724 314.595764
004820,0.674309 8 1.009904 322.532745 50.179943 443.824036 0.925781 8 1.866536 321.780518 115.289871 458.067627
004821,0.978200 6 38.109138 373.630646 186.690567 455.558716 0.951729 14 84.698425 349.471375 106.641068 375.830322
004822,0.989358 14 157.446030 16.195993 328.825043 214.820450 0.964729 13 160.615402 44.864227 418.472595 240.531158
004824,0.897833 0 129.834717 6.226672 309.928864 81.610100 0.926318 0 39.627254 66.124397 212.047043 137.188416
004827,0.760446 16 52.324406 238.941193 119.194084 361.421692 0.731332 16 45.081059 129.128204 81.223892 168.257706 0.868790 16 4.809189 257.462524 52.985439 322.845917 0.760410 16 203.495361 256.051971 223.385666 329.630676 0.676217 16 50.918961 243.966736 154.377167 361.073578 0.759866 16 63.022388 292.109680 173.603760 447.808319 0.828586 16 19.505779 155.641129 56.306335 188.207047 0.762726 16 207.194305 211.573090 223.217270 244.269913 0.535476 16 65.626068 169.853149 80.935692 203.434235 0.770049 16 20.291294 130.393768 80.883583 187.247879 0.752088 16 89.448448 128.092453 106.068260 154.026550 0.713308 16 115.510376 262.033539 154.379471 334.132690 0.614443 16 161.767654 147.958893 177.498123 173.525940
004829,0.001000 0 0.000000 0.000000 1.000000 1.000000
004833,0.733861 6 1.095608 49.513332 39.558926 138.842804 0.791307 13 2.246320 2.313439 314.429901 374.956146
004835,0.809388 1 2.558507 191.408569 143.140701 333.445435 0.983701 14 2.592385 2.144793 271.931274 332.593414 0.613262 14 320.960083 2.522238 498.517120 258.773285 0.958944 1 283.647003 169.799622 425.836151 332.285156 0.975358 14 315.221741 1.988189 498.779938 332.620636
004838,0.968221 17 1.298651 109.329102 427.892731 337.476166
004843,0.502999 14 171.013947 114.953812 200.981110 148.991516 0.918596 3 2.103470 169.341644 89.859764 219.627304 0.853363 3 85.319740 58.636974 441.830292 227.891678
004844,0.988841 6 1.835559 391.178802 110.029236 479.660767 0.988274 14 86.836937 183.522858 122.591362 271.897919 0.978837 6 118.479576 391.146484 168.539673 438.114777 0.978458 6 92.966080 384.334381 127.889091 417.827972
004845,0.943735 7 0.668019 0.285092 341.404144 200.154541
004847,0.966792 1 32.671570 8.659009 367.857056 226.460114
004851,0.532142 7 2.095327 28.125051 446.802551 225.957870
004853,0.939150 18 78.699440 84.231834 455.166901 212.143265 0.865038 18 276.559174 89.572174 453.783875 214.587601
004854,0.852082 16 69.093521 196.331757 240.259384 298.063568 0.887956 16 245.205811 229.788818 316.599945 266.417297
004855,0.606341 10 3.309935 205.379181 310.854187 375.146179 0.576704 14 185.155212 110.013420 241.694687 182.092056 0.889783 14 168.583557 109.627022 246.548309 271.128632 0.678910 10 127.458054 295.055237 311.042023 375.081543 0.567661 14 68.923157 98.197777 243.376816 371.273773 0.968271 14 69.162148 96.500099 204.392059 368.355713 0.963159 14 217.780670 101.886909 339.862213 338.083740 0.654193 10 126.606865 248.286209 309.730652 375.558472 0.986389 14 218.566193 97.675079 444.609985 374.436371
004858,0.744037 15 6.173685 4.710652 346.350494 302.548920 0.976683 15 349.563110 -0.662578 446.906982 161.049332
004860,0.987355 6 15.720471 53.346737 373.002167 351.350433
004861,0.686435 2 1.510673 2.850845 402.261841 404.014648
004862,0.981663 8 154.667801 236.003311 227.170364 367.874786 0.755392 15 231.206131 322.483398 262.773834 351.975342 0.518417 10 10.831162 167.881607 355.351654 442.583252 0.933390 15 226.194122 263.320221 265.454773 307.477356 0.969572 8 1.229871 322.338287 50.636726 448.046936
004864,0.992411 14 284.944977 33.719040 332.616333 281.871185 0.832086 14 0.890112 23.950943 19.462513 79.003120 0.684102 13 273.885223 126.935455 306.646820 186.475250 0.931746 14 13.821156 30.311796 32.170025 80.085785 0.982030 14 79.042465 31.632240 102.435371 119.372246 0.753325 14 1.701868 23.604223 25.521490 79.669403 0.988556 14 32.469254 30.150663 59.574902 111.517342 0.665128 14 56.473324 32.419525 72.839798 76.323273 0.988585 14 74.541985 31.237169 239.777878 365.451813 0.933276 13 38.899406 111.407372 322.769379 499.828918
004865,0.836447 12 15.431155 50.199814 418.509888 295.769012
004870,0.913266 13 95.373589 80.258255 355.071136 374.857697 0.984339 6 24.058748 36.002106 131.119080 117.529617 0.979420 14 138.470352 29.814049 231.293198 296.953461 0.978347 6 360.052887 23.385298 445.814667 119.929642
004871,0.964559 18 58.704227 88.622971 423.725525 367.757111 0.798456 14 175.430969 158.439346 212.626556 217.649063
004874,0.949201 14 173.009201 96.085510 238.414337 188.059235 0.966092 12 56.378597 101.579819 288.141998 256.848480
004875,0.620563 2 403.013458 27.140312 429.292511 42.569405 0.917544 2 199.640335 187.271988 314.734344 374.378052
004877,0.879103 2 89.732117 102.673187 339.405731 295.560699 0.838403 19 0.878006 52.083447 73.594444 233.263855 0.893575 14 220.259018 119.176796 445.826111 375.198120
004880,0.981435 4 398.657471 211.134598 417.723389 284.372620 0.971668 4 382.971802 215.188873 398.394806 267.805908 0.560750 4 388.952515 216.241592 402.709442 269.087677 0.703537 4 216.924286 193.969650 236.707214 257.378235
004881,0.607923 15 336.245300 162.196365 371.349213 217.677979 0.946213 15 238.407761 162.660889 273.052368 219.000549 0.749232 15 333.487793 126.400574 373.043732 218.241943 0.766819 8 162.888138 144.274750 228.165085 199.955750 0.798566 15 234.515778 126.137985 281.312927 219.523224 0.898063 8 1.336891 151.063080 96.658882 291.996948 0.938987 10 1.035407 181.427551 441.642883 375.575165 0.642095 15 331.484161 109.066910 376.424805 219.090057 0.912583 15 286.266113 123.446381 330.361267 197.020905
004883,0.942330 5 4.717171 67.227249 488.528870 163.955963
004884,0.975908 19 50.355644 77.320488 169.700470 191.034927 0.990492 14 183.007736 53.258629 406.760803 283.593140
004887,0.856475 8 279.439209 142.322006 428.842773 240.694580 0.785981 19 251.930771 0.587365 331.057373 125.062469 0.907629 17 1.697756 109.660416 233.867859 220.554733 0.919644 8 272.361542 137.727737 356.697723 227.593689 0.529384 8 273.724365 105.746468 441.525696 236.747238
004888,0.934659 7 64.605545 189.999252 136.151077 384.594543 0.910820 7 138.246567 190.996872 235.670380 398.237244 0.592265 7 137.280548 190.886734 237.617096 435.614105
004889,0.906559 14 66.483986 73.383018 349.546661 241.568802 0.960058 14 2.757385 4.384097 154.501373 130.322998 0.779803 14 98.857674 8.083316 223.555649 108.667625 0.577738 14 2.447911 4.466453 157.278687 246.704422 0.915155 14 64.706680 1.178852 490.250519 245.884903 0.619226 14 63.943909 75.457382 484.692993 244.729675
004891,0.977751 6 134.768280 85.245316 415.939789 189.304520
004892,0.943704 8 166.763412 152.392853 222.897095 207.429993 0.861348 8 120.547760 159.468597 169.943802 207.645294 0.697026 10 2.773151 136.526230 393.580505 277.061462 0.778503 10 3.587827 138.704620 396.111664 278.339569 0.678072 8 313.881165 128.616577 377.774597 210.791962 0.590053 19 177.365524 44.786938 278.103577 145.715225 0.626733 10 2.292126 189.887115 392.802826 281.666962
004893,0.868608 15 161.082413 132.521210 202.141037 192.754654 0.572761 8 141.219818 188.844925 205.647263 436.470673 0.984548 14 72.189697 246.536133 158.705521 500.931610 0.924896 15 145.936615 1.424667 189.229080 64.594002
004894,0.870966 14 81.166046 5.623051 380.975372 200.060303 0.905951 14 214.437958 5.734117 385.448822 200.039154 0.530791 14 214.442108 4.275656 382.854797 149.331451
004899,0.898334 8 143.986115 114.418396 209.636398 202.737152 0.986077 14 54.365173 68.503273 245.202591 200.318588
004900,0.988607 14 26.196545 351.767731 49.293945 500.832672
004901,0.001000 0 0.000000 0.000000 1.000000 1.000000
004904,0.967285 1 354.807251 98.814011 490.672882 157.590286 0.987176 14 272.293549 14.178830 328.953827 73.274323 0.972490 1 72.557724 122.464081 237.741058 202.318527 0.988769 14 85.115387 90.842445 180.434509 177.234726 0.982510 14 376.412079 63.206650 462.452484 143.936554
004906,0.950554 0 132.148926 58.700298 259.062622 189.214127
004908,0.975500 14 52.951054 45.164734 184.916855 429.494843 0.759888 17 2.066307 176.188583 252.540771 500.038910
004909,0.001000 0 0.000000 0.000000 1.000000 1.000000
004914,0.707074 3 56.682899 7.014982 271.875549 303.864075 0.852886 3 54.490200 5.856827 298.215454 304.530029
004915,0.608440 2 62.657909 31.612127 254.767914 457.914368 0.786672 2 15.030571 29.799133 255.193314 458.979248
004917,0.558453 14 126.413612 76.959663 234.754257 204.655899 0.951048 13 82.972145 122.939751 300.398285 288.368256 0.975101 14 125.104057 77.364777 238.545547 253.538757
004918,0.565439 14 302.687378 4.103835 499.747833 235.874496 0.949730 14 302.921753 4.218454 499.316010 184.663849
004919,0.664109 4 163.099106 143.707489 228.074066 260.361664 0.966056 4 251.849564 23.593683 360.936920 204.306046 0.909391 4 243.734787 24.591822 363.560974 242.858337
004920,0.001000 0 0.000000 0.000000 1.000000 1.000000
004921,0.965123 18 38.252834 142.712738 187.307816 376.383179
004922,0.873220 14 87.625893 35.246147 404.752075 254.647263 0.914231 4 253.717773 98.131073 345.285645 149.820450 0.791020 17 2.560526 25.765160 461.472382 255.709885 0.924857 14 87.202835 35.911922 458.565582 255.524841
004923,0.804564 14 37.270576 49.757744 256.507843 198.644516 0.867833 4 41.205452 136.792267 65.264725 177.693069 0.807057 17 279.967346 98.582443 498.104553 279.443848 0.892956 14 3.381275 50.182186 251.592545 191.694031 0.561844 14 2.277538 50.591927 352.422302 246.688843 0.977792 14 3.609523 92.087334 368.044800 277.934021 0.729645 17 2.889410 96.973053 499.870667 279.452087 0.689092 8 2.399266 59.032738 154.721451 178.805984
004924,0.660114 5 23.183779 0.657398 500.169861 282.024750
004925,0.971551 14 1.492666 3.050178 165.615280 499.627625 0.560537 14 71.903008 2.183795 279.685455 499.089966 0.610555 11 141.043091 204.153839 238.780457 390.533630 0.908021 11 140.530411 202.987900 277.380615 499.929840
004927,0.729967 14 25.824434 51.879051 41.349285 83.623093 0.668830 14 41.372501 53.442631 55.995239 83.188461 0.578061 14 36.923111 53.323345 50.661007 82.970383 0.819976 14 374.453186 42.970268 397.342560 88.650055 0.945373 14 442.054108 42.461441 467.543945 104.702507 0.912623 14 92.683723 50.462063 110.455177 83.248680 0.825970 14 480.400909 58.617989 499.928955 110.053688 0.970867 14 432.858917 52.224777 461.769257 106.741806 0.748313 14 72.594208 49.583271 89.068115 81.883095 0.941132 14 346.369202 40.880013 370.280212 82.663963 0.844142 14 32.379356 52.254093 47.863205 83.547203 0.789127 14 41.084686 52.775623 56.735275 83.486244 0.796458 14 58.515900 50.699059 74.249023 82.520775 0.701415 14 81.685036 49.935574 97.446396 81.970650 0.983298 6 54.886848 20.750139 435.783722 231.911926 0.749979 14 403.897766 40.699005 430.725342 101.778481 0.772676 14 53.599487 53.122894 68.906235 83.202377 0.785937 14 26.968653 52.209904 42.211643 83.625130 0.803259 14 66.517128 50.101997 82.597137 82.260445 0.972507 14 365.893066 44.029530 392.279510 89.598206 0.984813 14 406.157959 41.291767 440.971680 106.914886 0.754632 14 49.170643 53.566486 64.090370 83.738365
004930,0.759639 1 45.071720 251.274750 168.729828 333.310150 0.987313 14 45.415863 21.138519 353.981903 332.229614
004932,0.975319 14 111.953384 18.459322 179.670227 141.087372 0.975289 12 70.907776 50.915924 232.457764 212.140213
004933,0.983824 6 135.898941 161.476227 202.727966 200.542419
004934,0.888248 14 2.400860 2.006142 326.209656 333.089661 0.839839 14 3.297761 2.229803 285.708618 333.061096 0.625231 7 195.777496 12.137244 499.506836 333.976227
004937,0.986610 14 162.788773 62.949009 206.463242 124.993507 0.971956 14 92.541420 76.794418 125.972954 163.466507 0.976823 14 220.550888 76.884315 268.871857 124.476227 0.775592 14 218.023209 76.553551 270.466492 162.895813 0.991231 14 27.349407 97.772217 60.120739 172.748077 0.789538 14 94.592911 76.530960 124.499619 127.045471 0.928126 3 77.305946 87.734039 360.358337 278.267822
004940,0.990443 6 17.037451 104.284698 492.514862 233.487717
004941,0.752358 15 64.192734 3.784225 247.567245 426.463470 0.989191 14 1.230790 58.123024 79.058121 483.686951 0.811934 15 64.868843 90.434181 247.724243 424.409821
004942,0.978400 13 239.537643 101.045372 423.422882 254.988129
004944,0.984535 14 88.655159 171.014633 182.141342 281.577148 0.596856 19 260.388153 94.852905 339.597565 240.198853
004945,0.704871 11 15.360013 31.875553 338.450256 145.116150 0.886741 11 149.768448 31.806526 339.277435 144.659576
004947,0.964998 14 222.441025 35.479412 270.315369 94.051453 0.951107 14 158.211212 67.164024 324.246704 247.885818 0.792461 8 1.758285 103.474068 186.083054 247.785370 0.989611 14 1.923203 30.583225 202.155823 248.788010 0.825931 4 463.327728 187.251678 499.847137 249.197662 0.898676 14 182.313141 68.809288 251.956879 158.782196 0.989275 14 302.176422 82.400558 498.947083 248.170273
004949,0.506735 2 195.863800 314.471649 249.265732 398.565643
004952,0.891610 18 103.046440 233.232117 126.552605 281.654816
004957,0.916103 12 125.922340 7.408831 441.434387 246.177307
004959,0.828068 14 15.769521 59.129890 33.202187 82.392227 0.949088 14 26.237165 79.579575 51.662235 107.929543 0.966472 14 99.382500 68.582222 119.693329 101.455421 0.941223 14 65.062706 76.775192 88.397598 104.935707 0.982803 6 114.861267 58.431896 197.249130 86.752754 0.993224 14 205.379562 83.355972 287.806519 223.724823 0.829736 6 265.466095 68.636307 498.785614 225.323792 0.910898 14 50.574108 73.875053 82.465607 104.276382 0.558101 14 47.950817 73.169571 67.789032 91.243782 0.991310 14 299.829163 86.111732 455.186157 223.138229
004964,0.961746 14 422.283173 44.816624 485.393524 144.011322 0.664654 14 434.444855 46.867359 484.421783 140.086136 0.915309 15 250.868317 100.581734 303.842316 126.169014 0.953979 17 110.922615 123.958435 348.148865 194.712158 0.925442 8 430.932678 135.065155 499.757019 201.334457
004965,0.973273 6 34.250645 406.737213 104.275101 470.843323 0.963341 6 106.619949 418.976593 194.119873 500.549927
004969,0.842704 16 200.643005 99.136635 297.868225 140.859543
004970,0.818217 12 17.699718 10.601913 312.787476 237.705566 0.903707 12 17.429173 10.583651 450.100800 238.619049
004971,0.741513 8 328.156036 119.487404 429.017883 193.805786 0.857388 8 2.264082 87.998100 221.109940 229.696564 0.982031 14 2.527721 107.218369 183.551041 225.775040 0.892017 8 186.092651 121.448135 428.158844 228.862213 0.981107 14 204.140152 83.025322 433.458710 225.421478
004975,0.964515 7 5.562991 145.780212 243.560989 432.803497
004978,0.792251 14 237.747498 55.607960 314.920715 137.605057 0.871136 1 274.146118 127.105255 428.574890 235.416611 0.824932 14 234.461288 55.332474 315.018860 161.651596 0.977157 14 166.972275 119.575920 260.428467 281.183716 0.682819 14 154.346420 45.441437 247.365189 228.233856 0.923483 14 156.332977 46.440845 241.360672 178.922745 0.986552 14 43.931217 106.073792 166.829620 281.348022 0.500689 14 166.843231 119.617493 260.897339 210.641876 0.796817 14 238.917435 56.323284 313.048737 281.135651 0.989194 14 262.096344 80.710571 397.822571 278.877625
004979,0.595145 11 192.172668 86.744751 246.518570 206.668945 0.914490 11 148.591782 86.453056 247.014023 208.646057
004980,0.818876 9 381.176880 156.581161 467.633911 191.196381 0.753861 9 361.638763 146.606689 390.816833 171.006088 0.682579 9 464.266876 147.200851 497.746674 167.865326 0.706521 9 93.066330 148.702637 132.331268 173.049744 0.576683 9 308.307495 144.589325 337.322968 160.620407 0.703310 9 22.575241 147.544724 73.050171 177.378281 0.599229 9 147.696899 137.874985 165.375336 152.856033
004981,0.991626 6 7.310256 56.188187 381.399200 306.006287
004988,0.769011 0 1.707926 12.661940 491.783142 306.781250 0.921995 0 2.630994 12.651381 434.430847 306.225189
004989,0.778336 6 25.096878 244.543060 46.290451 266.573029 0.951875 5 51.643269 184.166931 388.034882 304.841980
004993,0.931309 11 64.018143 103.634453 400.151917 282.333527
004996,0.575154 15 200.003784 5.137528 239.125244 62.706314 0.988746 6 48.630951 65.547752 482.435822 228.655594
