image_id,PredictionString
005837,0.857871 18 1.439974 19.940559 315.851379 214.327271 0.376433 18 0.816151 19.745159 339.362213 211.934616 0.370239 18 3.419995 24.725965 334.388641 211.403580 0.957847 18 0.056028 18.405497 351.448181 243.894119 0.928567 18 0.487223 16.412449 254.194794 214.004700 0.952576 18 0.228837 18.401966 351.233368 236.001556 0.311383 18 1.528904 35.266388 353.879150 211.974792 0.333835 18 0.586897 49.616566 347.615204 244.569321
005842,0.375415 14 236.842682 107.045464 247.927856 122.942764 0.992798 14 206.271851 108.305687 240.888412 174.084457 0.589008 14 161.189560 121.382072 182.044632 172.063751 0.984772 14 412.972137 106.738350 435.507263 128.065720 0.985135 6 0.848720 118.369560 49.981728 145.161804 0.324140 6 183.077957 104.203621 219.158142 123.663246 0.993422 6 33.099442 116.677834 192.441177 163.443558 0.976874 14 208.066376 106.590096 237.238281 173.003845 0.370236 14 239.282669 106.905434 250.080109 122.556320 0.960966 14 67.456627 113.400322 82.110245 135.453796 0.940546 6 235.765594 90.826485 446.348206 177.369492
005844,0.763982 8 229.936142 55.591644 282.481873 124.498634 0.620292 8 63.776001 36.002888 240.230789 237.461105 0.577610 8 206.885513 56.932289 282.377777 124.965668 0.716340 10 147.475388 71.826889 335.414246 228.637711 0.540954 8 225.653015 55.484394 306.464630 128.202255 0.920664 19 72.977959 0.381773 190.333389 67.391975 0.899989 8 333.110321 135.960922 379.656128 173.536148 0.498515 8 60.212563 39.325527 147.532074 205.639984 0.637817 10 141.904800 69.002487 382.484283 216.152359 0.357315 8 329.371948 136.160400 378.982147 198.370010 0.345119 8 331.054047 85.480293 382.614746 162.029068 0.932056 8 285.690247 50.161537 346.641235 128.096039 0.596194 8 412.293701 60.985107 439.197815 87.577209 0.438585 8 83.134544 33.389175 250.702087 230.297058 0.780590 8 235.581787 54.036438 279.228241 77.007637 0.648004 8 98.678566 81.122498 182.166245 235.211853 0.925494 8 228.766342 54.857468 281.390137 123.267128 0.735605 8 84.219749 32.872505 235.125305 206.353119 0.300227 10 80.635475 69.033195 335.750214 238.618637 0.426433 8 63.473598 37.993893 145.722534 200.236115 0.382250 10 128.603806 70.598335 365.202545 230.225372 0.707430 8 250.241257 101.294525 319.537323 186.311630 0.366901 8 142.188141 65.591263 240.383133 193.254181 0.387405 8 86.673065 40.493992 184.752365 208.860352 0.655760 8 84.460571 32.428337 186.986603 206.457520 0.424476 8 62.354168 36.708382 158.437515 199.581177 0.931918 8 225.830948 55.083363 281.098328 126.418381 0.488989 10 66.450447 41.172848 387.083069 233.197327 0.581327 8 100.648148 76.088959 237.215988 236.391983 0.958464 8 62.449223 34.814594 190.759537 233.681778 0.837929 10 138.321106 70.706650 352.212250 232.344574 0.739946 10 69.960266 63.966293 382.429932 233.422150 0.957005 8 74.991913 32.598373 189.913208 207.272934 0.624618 8 185.114410 56.285915 277.477478 186.766129 0.532060 8 236.604034 50.188881 340.906616 182.862030 0.880870 8 289.848877 48.602074 345.460236 80.269920 0.841858 8 285.157410 50.466175 345.723785 128.561279 0.785978 8 289.213501 47.007019 346.056488 79.693146
005846,0.741602 16 155.634598 89.857979 237.734161 247.446426 0.354446 16 164.112717 89.556946 240.642700 226.017944 0.367814 16 108.940491 89.494392 239.034332 248.240082 0.436060 16 108.722878 88.740356 238.301147 248.657455 0.363572 16 109.513313 89.044777 238.592331 248.533569 0.732250 16 160.629608 88.612167 237.890411 204.448990 0.672210 16 108.707161 90.249702 236.833252 246.861893 0.467695 16 107.944458 87.676254 367.376984 247.532806 0.311961 16 107.077209 88.078087 368.625092 249.615005 0.386907 16 141.776657 90.065804 239.086655 247.672714 0.418294 16 161.849030 89.914879 244.894318 249.506989 0.369982 16 110.021400 87.466202 368.203705 247.666687
005847,0.913408 14 235.431976 54.625504 273.756927 134.413986 0.954348 14 228.585434 54.684624 274.031006 135.007141 0.989590 18 68.404686 26.541256 462.361877 201.006653
005848,0.965970 1 37.347084 171.943985 216.748413 404.994476 0.937231 14 69.921150 47.412247 197.702316 321.206726 0.955498 14 85.078003 50.350307 195.639114 320.084625 0.975478 14 54.883522 48.552021 214.419312 320.729187
005849,0.990370 14 245.165298 75.554153 282.626831 116.252357 0.948394 14 239.860214 158.057510 277.539398 253.029694 0.984769 14 239.926987 160.265411 272.563110 206.987457 0.532895 11 289.501465 253.328278 308.224182 280.979889 0.975242 14 322.435516 84.268646 348.887299 110.720932 0.563380 11 278.221802 188.434952 344.906433 257.651001 0.749361 14 294.885162 84.834419 322.386017 111.166351 0.909199 14 246.258820 75.374191 283.024811 113.714294 0.935794 14 240.060715 159.719864 272.311188 205.354034 0.896030 14 309.065338 82.774803 327.494629 109.256859 0.996957 14 212.985580 176.985519 253.489380 268.395996 0.979038 14 320.910370 84.239906 348.455444 111.425957 0.980668 14 320.236694 84.243568 347.775391 111.700027 0.506881 14 235.324188 158.978546 272.402435 217.066391 0.403395 14 242.047318 166.351471 301.543152 200.825439 0.912645 14 239.842255 157.664734 281.226562 231.771149 0.591760 11 288.192657 187.022018 342.138916 233.465546 0.657998 11 259.897339 251.959534 308.738159 281.391144 0.721438 11 281.620209 187.982635 343.766571 251.749115 0.944792 14 238.624451 159.217575 271.949005 246.881958 0.882553 14 240.027161 159.725876 295.197754 253.794601 0.996729 14 254.895157 172.854431 299.592255 272.991486 0.854969 14 255.224136 171.988724 302.212402 274.245209 0.962332 14 285.980377 86.127747 318.145599 112.946434 0.313016 14 310.431274 77.171150 325.768860 104.027992 0.952687 14 287.700714 85.664139 319.053955 112.724754
005855,0.524978 18 33.501976 57.069775 241.376404 149.092300 0.845236 18 16.647652 47.358334 255.639130 148.653519 0.430164 18 393.316833 89.146019 445.510834 127.897125 0.807110 18 317.097473 88.157585 446.236206 130.490738 0.301775 18 92.149239 62.151299 246.169357 143.564484 0.683286 18 315.670868 88.515190 446.417053 130.866333 0.396116 18 93.054184 58.579422 259.290710 143.187134 0.833893 18 251.661545 90.356941 417.084747 133.989029 0.972296 18 -1.743302 43.392597 440.719116 143.184235 0.945893 18 -0.913337 43.289581 250.955704 145.783646 0.583342 18 22.881769 59.051308 253.038132 148.996292 0.928196 18 -1.157746 42.870155 418.818481 144.188263 0.844065 18 256.133850 88.857384 431.173370 131.866272 0.391349 18 253.443604 88.074814 448.518738 133.397888 0.933109 18 253.969376 88.630211 445.150269 133.211884 0.464085 18 316.480438 88.379379 446.343445 131.763840 0.384200 18 253.398056 90.364792 416.963409 132.096878 0.697321 18 255.384689 90.424065 416.196289 132.618454
005857,0.976058 15 122.828964 136.163681 185.294312 293.496033 0.415490 15 127.735664 187.113693 171.930542 289.205261 0.336058 8 17.823055 15.006765 251.719955 461.386810 0.586436 8 0.832488 272.140137 41.495026 498.594940 0.869994 15 58.189625 130.473526 185.653763 295.435760 0.790741 15 65.484001 210.898041 102.745705 302.080811 0.979510 15 60.221760 130.127930 109.324928 299.899628 0.724404 8 20.055681 11.976287 250.812805 476.804779 0.368344 15 59.482616 149.647202 116.076126 301.803619
005858,0.773980 8 220.871216 13.208705 255.848083 46.087891 0.918966 8 425.156799 12.497566 476.119415 54.281307 0.356064 8 221.850616 12.645794 255.504959 38.574913 0.945699 8 159.105988 14.576032 204.743240 51.247105 0.483706 8 340.279297 11.536824 378.465454 40.561333 0.721838 8 383.985352 10.795602 418.304199 43.439587 0.946020 8 292.170349 11.263494 332.890808 51.474201 0.909803 8 219.402313 12.813453 256.084564 57.134205 0.789662 8 443.189209 13.108079 479.830078 40.635445 0.550076 8 442.707550 12.461185 479.035065 47.118282 0.936401 8 338.256500 11.911127 380.062378 54.842308 0.863881 8 220.146469 12.332420 256.513336 57.099892 0.927066 8 379.792816 11.780250 419.486938 54.654625
005862,0.995690 6 0.244454 130.946411 259.656128 316.313538 0.993968 6 154.270859 77.559784 450.897797 249.331085
005865,0.319154 15 232.724274 230.317169 247.869736 286.227295 0.709700 14 185.362839 204.506836 251.095627 373.384399 0.540370 14 390.553284 253.899246 403.890625 287.510590 0.887486 14 383.196045 251.308167 396.091034 287.338470 0.917247 14 17.562422 256.979889 31.296354 288.092743 0.879396 14 15.615744 256.973114 28.899588 288.401489 0.937155 14 394.980194 253.958237 408.668274 287.632324 0.990735 14 418.662384 231.044189 442.707825 297.931335 0.329267 14 393.046661 254.438232 407.017151 286.924072 0.765133 15 282.388123 220.098633 297.691437 279.480774 0.951675 14 37.285866 259.354797 50.226517 288.209473 0.958899 14 184.522888 204.567261 243.429947 373.145844 0.593908 14 375.713684 250.572815 387.358765 288.271759 0.989912 14 142.080017 247.404099 167.072937 307.890198 0.941827 14 185.434235 204.052002 229.324478 371.874023 0.327386 15 164.628250 256.631531 181.201828 289.696106 0.995403 14 185.135925 204.323090 253.101532 371.451477 0.923289 14 329.317047 202.833389 372.770477 338.730865 0.812588 14 187.106628 203.511581 231.942276 372.733276 0.830689 14 327.293304 247.525986 339.618225 292.761444 0.995225 14 324.997101 201.652222 374.954895 338.293213
005866,0.508211 15 1.189113 163.658798 129.822205 372.889709 0.675635 15 282.192871 208.244583 306.785217 245.501770 0.702727 15 1.775384 187.145294 224.213989 372.650452 0.743594 15 297.958344 151.554382 341.131714 229.213577 0.476791 15 221.292145 40.144543 352.177856 251.826523 0.359477 15 233.166504 187.015594 298.487061 244.864990 0.794900 15 277.730011 215.959488 301.428955 246.079666 0.712200 15 60.049431 180.362595 232.466003 292.342133 0.446210 15 129.260193 80.318405 233.210342 170.686234 0.922808 15 346.295532 238.816132 369.004364 265.057220 0.607283 15 1.051918 185.236542 153.490112 371.872711 0.526074 15 385.521179 243.132431 433.945770 288.469452 0.550822 15 373.053711 241.717773 396.595215 271.818420 0.540295 15 282.333252 217.421356 302.495667 246.157379 0.390614 15 0.838678 0.844337 120.205132 126.191879 0.637456 15 360.200836 154.174591 427.846436 213.553772 0.935816 15 368.691803 240.809662 392.863617 269.404022 0.526275 15 378.630615 250.563004 417.681854 281.268677 0.937911 15 366.389404 240.049011 390.853180 268.757507 0.671078 15 430.573242 259.809387 446.493652 292.114258 0.867313 15 324.966736 220.860733 348.508728 255.022690 0.882132 15 321.069489 222.821518 344.020782 254.613342 0.480108 15 384.629700 157.847076 441.724762 267.326691 0.680456 15 72.583977 178.823563 231.977020 294.056213 0.395702 15 226.608810 53.762287 348.889404 214.357849 0.418405 15 1.381762 86.204285 103.892502 372.802063 0.441617 15 0.994001 178.407379 117.746101 372.991058 0.551282 15 270.639404 213.921463 292.063995 245.432220 0.488247 15 3.280550 248.906158 148.042786 364.824402 0.330424 15 388.731842 222.860413 434.008667 269.779144 0.963265 15 424.403900 244.007431 444.801575 291.938965 0.748890 15 257.429962 208.052429 286.185791 247.113876 0.644397 15 388.616302 240.855621 421.144623 278.247681 0.922818 15 123.385651 81.421036 234.871231 293.909546 0.625976 15 142.788620 217.304367 230.117889 293.902954 0.778703 15 317.782532 158.236679 344.355103 229.593719 0.502036 15 378.785217 214.872772 404.405151 262.115845 0.851549 15 357.118591 151.597061 440.802734 243.423340 0.650674 15 223.400299 1.890153 351.831787 239.543793 0.692367 15 19.788465 82.965027 233.164154 300.881073 0.829194 15 13.925634 107.541260 100.144966 217.856888 0.482100 15 120.091713 80.811737 248.154846 295.261200 0.597882 15 342.597351 208.554092 371.825165 254.555939 0.758104 15 310.029175 223.772446 327.710602 249.168945 0.311291 15 1.386896 1.636930 133.791275 373.393921 0.614367 15 123.631325 186.835724 234.053635 288.131866 0.435041 15 225.371155 34.918758 347.308716 206.526871 0.598140 15 334.134399 148.147583 440.535950 258.349335 0.735335 15 221.811081 192.641098 267.033356 242.320847 0.473928 15 68.977005 199.368668 186.428604 289.190063 0.395107 15 3.193624 76.519623 234.132080 322.715424 0.675445 15 52.865780 174.110489 83.490501 214.842926 0.969711 15 304.722443 219.848511 326.243225 247.803696 0.341876 15 221.609329 121.419739 344.332672 242.726120 0.491790 15 126.549843 83.907043 235.288559 224.201248 0.835952 15 61.926582 82.280739 232.290482 296.107147 0.554896 15 120.747231 79.991005 235.481476 289.967377 0.507813 15 121.278839 236.229919 211.340469 291.401855 0.517628 15 0.112016 1.265958 117.250008 190.117523 0.522648 15 1.248106 97.640846 158.558838 373.807098 0.563736 15 126.887856 79.122665 236.711502 286.005432 0.456371 15 389.837769 154.293518 442.066162 246.229492 0.753451 15 2.781652 84.686913 235.131241 373.688629 0.948724 15 345.477356 237.627335 367.795227 263.247528 0.964908 15 344.608551 236.397720 368.147308 263.662476 0.446692 15 1.786642 147.323639 161.223465 284.781433 0.543581 15 1.175951 252.607376 121.072052 374.650757 0.740983 15 34.731079 109.117317 100.468307 203.953323 0.968676 15 422.117035 252.838638 442.812958 289.787262 0.734620 15 224.007278 190.464874 282.449982 246.059235 0.861417 15 432.292389 253.852020 447.280945 293.540314 0.576427 15 228.338638 2.299866 347.800049 175.739182 0.646581 15 68.467651 183.370331 159.840912 278.971069 0.598146 15 393.200745 254.389145 424.636780 283.873779 0.963528 15 423.919952 251.586914 443.965881 290.737427 0.499679 15 273.967102 147.227814 345.361145 243.505844 0.723729 15 285.129913 217.240829 307.165375 246.377029 0.795158 15 304.031586 215.933273 328.036163 252.032227 0.826655 15 353.134644 151.723389 441.756653 261.523254 0.651365 15 325.565399 219.586731 344.173065 253.003708 0.528989 15 304.189667 208.452225 324.225342 242.792816 0.962273 15 309.212006 222.321243 330.417542 249.961807 0.422738 15 289.556763 208.902618 320.320801 248.811035 0.886407 15 71.394714 132.058762 107.050644 188.485214 0.887150 15 314.067108 153.693878 343.768494 227.364288
005869,0.333403 6 99.204918 241.497589 116.566818 284.972504 0.896535 6 459.129974 228.172089 491.968781 245.678040 0.990542 6 454.639679 242.936279 500.327881 278.191315 0.984039 6 0.969184 249.399139 27.996822 288.345154 0.993162 6 51.323132 244.376740 110.569908 287.476196 0.371472 6 98.462624 241.291672 113.526672 266.455597
005870,0.794155 14 345.640106 100.131790 409.584076 182.630646 0.470917 14 342.340637 101.192772 400.392120 156.902252 0.894065 14 0.790467 128.798294 13.623849 158.857895 0.463701 14 0.801718 129.216049 12.580896 159.251175 0.982034 14 15.582966 126.517487 34.556293 160.076477 0.329576 5 317.491699 86.917336 499.686188 180.222321 0.969706 5 28.029486 84.731194 484.664429 188.201492 0.990163 14 340.418518 99.900818 406.216095 177.843216 0.396922 14 231.901291 140.905746 261.132446 178.429626 0.853361 5 327.650604 85.959389 500.029510 177.199875 0.480628 5 314.592255 87.063126 485.350006 182.227219
005871,0.502402 15 121.860878 61.351883 200.988022 169.664062 0.799125 4 111.319809 32.887959 124.294731 91.255844 0.350134 4 111.108757 32.670525 124.410072 91.213943 0.399625 15 121.000473 59.091663 204.066620 172.305756 0.967490 4 111.728531 30.696335 125.026749 92.229355 0.313873 15 121.040138 58.116974 204.862991 203.806137 0.935567 10 0.936415 51.204578 282.008362 500.367157 0.967319 10 1.417693 92.038017 281.854431 499.995819 0.622401 10 2.050459 160.076431 283.534973 499.774323
005872,0.453881 19 401.489929 0.130244 500.558807 276.507782 0.633542 19 398.513672 0.954676 500.108551 235.122894 0.418418 7 43.509811 48.744690 414.695282 273.328278 0.989203 7 45.845078 49.256077 414.371613 241.745270 0.440972 15 408.324432 54.863323 500.372284 278.562592 0.381432 15 428.504425 55.174770 500.238312 277.210022 0.515895 7 43.667870 49.180584 416.009796 278.353119
005876,0.765494 9 114.800346 187.104706 294.786682 312.565643
005880,0.560905 14 281.207214 134.968735 294.802124 153.915375 0.415004 14 275.984802 135.270935 289.454376 153.922165 0.670703 14 388.496216 125.338417 403.897522 143.031677 0.668295 14 389.777496 127.336708 408.924561 145.910645 0.541884 3 231.683762 36.616600 444.352966 157.993851 0.556741 14 360.534943 126.088722 378.577209 143.972305 0.765684 14 421.072174 128.613037 435.737305 154.129166 0.533565 14 379.631378 125.186684 393.605499 142.571579 0.861324 14 382.904327 125.558846 399.753967 144.207977 0.352013 3 232.349670 37.117073 443.012970 149.820770 0.320694 3 117.359123 178.433807 283.449219 215.124557 0.684857 14 284.774384 134.973557 299.576080 154.165955 0.337569 14 277.181000 135.042648 290.784576 153.713516 0.974507 14 357.510162 126.422188 381.303619 145.594437 0.551321 3 232.470520 37.449902 443.984619 160.085587 0.564863 14 280.744171 134.919647 294.754761 153.878433 0.559634 14 392.565033 125.727585 409.433502 144.409775 0.598556 14 290.390472 134.407333 304.544434 153.322113 0.472597 14 295.659424 134.362656 308.894806 152.995651 0.440365 3 246.618576 36.682884 442.498260 100.005104
005882,0.930493 14 110.191002 149.503403 190.087753 324.517944 0.459515 14 100.331528 153.360977 193.079102 494.427490 0.445333 12 103.379021 235.258728 162.163391 458.416138 0.744630 14 253.818268 0.869833 276.612396 37.503593 0.657185 12 100.336189 218.807617 194.458206 428.127167 0.832924 12 103.186905 234.912338 186.661270 465.947632 0.538870 12 137.623367 338.115509 192.500916 499.660553 0.581899 14 101.466965 151.696274 193.956665 456.893158 0.811296 14 255.509552 0.808183 279.895386 37.173721 0.381009 8 129.088623 4.144840 224.473984 197.238327 0.909974 12 102.172249 241.845474 193.471420 499.892822 0.755249 14 102.413902 152.266037 189.232925 371.511475 0.311264 14 149.239487 342.636536 190.249176 434.636108 0.506876 12 101.962654 236.121155 188.475098 450.265686 0.840596 14 98.959991 148.200394 193.608505 392.897552 0.767434 14 98.762321 149.645782 190.054932 406.632690 0.959579 14 101.484596 150.613892 190.357361 340.554718 0.773723 14 101.452545 150.294159 191.566925 480.788208 0.925004 14 19.399416 0.487708 44.958500 57.300919 0.493708 15 40.499329 338.093567 132.388489 500.651672 0.985541 14 102.164841 151.055603 190.451035 474.926910 0.926631 12 100.663986 237.107773 194.016449 498.435913 0.482733 14 138.256973 412.732941 225.923584 500.434509 0.956274 14 181.100769 343.124084 250.459229 447.063080 0.458061 15 0.020228 427.545258 95.551575 500.637665 0.896646 12 101.608696 244.210236 192.355850 458.527924 0.528796 8 128.565704 3.938936 223.314575 161.747910 0.566823 12 145.764542 337.182617 194.524078 465.021637 0.994423 14 182.338486 345.542450 251.163925 500.214935
005883,0.800445 2 0.610594 254.011475 224.228424 499.262787 0.376452 2 95.886444 125.982124 195.616409 264.307861 0.912165 2 91.577446 162.172241 200.731689 353.808167 0.341398 2 0.522226 170.081055 183.339966 346.727295 0.596428 2 43.403427 87.032478 137.468536 231.489624 0.323065 2 178.989105 196.560806 275.822449 410.410828 0.850618 2 45.849266 87.254639 134.964478 250.949768 0.306194 2 45.756439 88.599670 124.044121 188.968048 0.958389 2 183.083008 135.582031 283.900970 232.623993 0.935631 2 183.692444 197.090271 273.354858 324.041016 0.332251 2 0.052594 116.266891 187.147430 346.185730 0.530144 2 129.194290 127.788277 168.564438 205.580856 0.907961 2 57.241867 176.707535 221.563538 454.649475 0.652627 2 95.067856 127.259102 199.022934 322.122101 0.539178 2 46.433510 87.336914 158.740753 265.796417 0.812968 2 77.085701 175.195572 182.693573 347.618286 0.400333 2 183.942535 133.756149 284.689880 200.687897 0.818361 2 49.163853 118.160736 191.790054 350.640900 0.385334 2 48.445980 167.458862 274.941803 346.396057 0.912175 2 44.870220 87.461769 159.953964 198.200500 0.949070 2 58.143028 285.046448 224.117828 455.853455 0.524797 2 93.379143 128.603516 180.290176 345.552063 0.660170 2 88.534447 126.619217 201.147812 352.141357 0.464002 2 -0.373140 86.410866 278.767151 499.373688 0.884243 2 44.843220 86.998604 159.533035 199.671509 0.435917 2 -0.188783 100.059334 221.653198 499.044952 0.981696 2 45.213982 87.860344 134.285736 197.725357 0.580087 2 47.491817 96.585304 156.539581 263.260773 0.692119 2 0.109322 130.536499 273.982422 464.267120 0.950748 2 94.616417 127.774330 169.546921 254.461731 0.954160 2 92.232933 127.570969 193.552399 353.570099 0.425581 2 45.612576 84.407051 137.956924 270.776398 0.630149 2 -0.130389 252.619919 224.255524 498.227478 0.851249 2 90.350822 156.003479 205.038071 355.209595 0.927160 2 88.937622 129.903717 272.731171 344.124786 0.927194 2 183.009674 134.108246 283.019684 246.097885 0.310637 2 42.954559 166.273666 273.850739 457.220428 0.978957 2 201.336304 34.671528 263.453003 130.198395 0.905867 2 202.180786 33.163353 263.748596 125.156807
005886,0.915236 16 83.483551 193.624023 202.127548 275.254730
005887,0.701568 14 91.071770 2.706862 352.842163 331.535370 0.988968 14 310.850220 63.362770 451.949860 331.780121 0.462349 14 1.396552 1.974550 450.349335 331.632904 0.623358 14 2.944127 2.430265 284.668030 331.691223 0.991556 14 0.603482 2.317004 353.409882 331.673676
005890,0.904621 14 100.105484 17.174906 160.412018 143.392410 0.588123 14 74.417809 17.210369 183.503647 212.080673 0.692336 12 71.058113 82.983597 157.398651 204.755325 0.333007 12 87.595352 144.165421 171.971039 211.897842 0.330063 14 69.053131 16.687389 185.048615 211.892899 0.375167 12 82.658043 86.507530 185.075302 211.468170 0.445617 14 100.565681 17.517561 161.580734 172.040970 0.617154 12 83.713516 88.448845 161.514862 212.075989 0.980380 12 70.657639 88.303642 184.617371 211.574509 0.494589 14 0.637950 112.130127 34.108738 190.011963 0.355722 12 73.542953 63.442390 163.242325 210.967880 0.330427 14 96.117691 18.172445 164.754120 198.294769 0.325716 12 69.473450 70.974960 150.405487 209.052368 0.951506 14 104.200592 16.431892 176.251846 211.260941 0.384847 12 75.721756 106.649376 178.846817 211.475571 0.989079 14 93.483971 16.569204 181.400482 211.613235 0.922295 12 69.793228 77.338135 184.656860 211.092316 0.324376 14 92.713768 17.292530 160.201538 169.709229 0.591465 12 81.686928 74.227562 185.928726 210.724457 0.780971 12 85.214882 116.448433 183.624084 211.395309
005891,0.965806 7 154.729156 15.464947 263.858093 231.146332 0.325650 7 170.169113 17.527220 262.685028 207.229034 0.395864 15 241.883133 -0.607632 401.250336 277.811707 0.324316 7 85.511917 8.661411 258.923187 235.701401 0.746747 7 165.757095 17.705832 265.664856 220.929352 0.721988 15 -0.381172 0.588086 401.904510 373.416321 0.389218 15 -1.844764 -1.811620 257.550568 259.304779 0.390932 7 163.158875 36.067799 261.778900 228.487869
005892,0.324417 2 202.916519 78.385834 229.976608 90.833557 0.465988 2 144.677872 67.015434 226.125244 103.438751 0.522100 2 144.465775 67.026291 233.900848 103.400490 0.462772 2 145.806915 69.355873 216.948090 103.188049 0.346852 2 200.979919 69.270294 232.615891 91.214760 0.566826 2 145.211945 67.494820 224.364502 103.143791
005896,0.503908 15 211.951218 127.704979 251.492157 212.728851 0.993927 14 13.245118 97.773834 205.716507 500.935089 0.606281 15 195.774231 126.060501 250.607147 212.652161
005898,0.691218 8 278.773712 82.119583 300.654541 111.489777 0.762299 8 304.063110 80.555397 329.759796 108.506203 0.954698 8 244.373413 77.044830 285.773010 111.903763 0.525334 17 183.620071 104.952278 395.532867 194.065720 0.692778 8 271.187531 81.422913 294.875397 111.491570 0.395539 8 184.785934 88.322472 219.022156 133.178391 0.848398 8 0.817403 131.371628 55.904999 238.413528 0.952132 19 66.943634 84.367920 139.143738 124.518936 0.701118 8 360.728851 76.837631 409.882202 106.221771 0.378188 8 355.826721 80.890846 422.589294 131.066071 0.431704 17 184.682785 105.630501 399.316895 193.922684 0.948509 8 413.684753 80.604439 479.408417 137.616714 0.619983 8 255.781021 79.568481 289.796143 109.716148 0.538074 8 411.968536 82.194069 477.178406 135.280762 0.688553 8 245.186691 78.093636 285.704010 108.374779 0.959665 8 417.503845 83.011421 477.829865 139.486801 0.391043 8 329.190308 79.690796 404.695557 107.565765 0.854515 8 359.007233 75.897095 411.374390 126.647820 0.759131 8 348.684540 77.316216 407.286987 124.776321 0.674722 17 0.427997 129.629807 54.490582 238.434875 0.495322 10 315.843781 85.212387 427.583679 113.557846 0.955726 8 179.684830 86.084648 226.618958 132.253876 0.617709 8 290.996765 81.698097 314.604248 110.044441 0.358558 8 368.030975 75.493805 409.452911 87.847137 0.723976 8 182.964325 87.461304 225.394455 129.506958 0.855875 14 180.005310 101.683258 384.710205 195.763260 0.352067 8 0.703111 130.188461 54.842712 237.820236 0.656046 8 244.302429 77.337158 281.340729 109.330597 0.645895 8 421.778748 83.216385 479.734589 139.981537 0.517543 8 423.883209 83.378700 481.032715 137.499329 0.980188 14 204.677765 102.545235 381.411560 157.443115 0.414384 10 314.334259 85.865257 427.646759 129.786209 0.971007 17 183.096451 106.723976 395.807037 193.666885 0.828519 8 298.586884 81.036339 324.571533 108.664879 0.768734 8 303.882172 81.004135 327.994415 108.629700 0.800366 17 185.210327 110.907867 394.482910 192.644699 0.556359 8 320.769104 80.781273 351.101959 107.797356
005900,0.993813 14 240.146393 127.806152 276.277954 185.739594 0.793807 14 89.937988 138.527313 124.040443 217.446030 0.815323 15 305.424683 159.589493 465.941895 210.549026 0.991567 14 16.831144 129.165176 42.230728 170.964218 0.379866 14 19.336720 127.807442 47.114891 232.124252 0.994957 14 172.100342 131.119873 197.768265 173.586365 0.847230 14 77.600288 137.484955 107.492882 217.928696 0.994778 14 75.999649 130.849304 121.192307 218.598923 0.928608 14 241.076385 127.001984 270.838104 183.691437 0.996099 14 27.860376 130.808380 88.262367 236.900146 0.986724 14 74.409782 130.748550 111.208084 218.633163 0.955782 14 254.186600 131.749588 276.230438 184.217255 0.985446 14 246.890106 128.804031 277.129089 185.775436
005902,0.588113 19 336.868073 86.849396 485.167542 186.371902 0.530560 19 339.315002 86.687752 485.535095 183.464615 0.979782 19 47.292953 93.280159 148.124817 152.471344 0.738269 17 0.655102 105.662056 43.703846 181.062637 0.932021 19 323.556396 36.249447 411.908661 86.369781 0.518173 19 45.113914 93.339211 149.294113 170.477585 0.959416 19 46.249680 93.643394 148.329559 160.781036 0.974819 19 215.756927 95.014214 345.436890 165.973724 0.939610 19 214.003265 95.489166 347.936157 173.951675 0.984579 19 342.460571 86.648125 482.126282 167.490662 0.828303 19 294.156219 0.736368 383.512695 32.952557
005904,0.990924 6 44.150055 126.496956 442.860229 256.818054
