image_id,PredictionString
004048,0.646578 7 0.269815 1.169678 349.847961 374.171509
004049,0.799744 4 64.977859 329.833832 100.602783 394.867859 0.638561 4 57.964565 320.166992 171.720810 462.876373 0.847623 14 2.878378 3.036082 227.306442 434.967529 0.972032 4 191.933594 411.855652 206.325439 473.742554 0.989043 14 1.753276 2.285197 226.967133 498.611206 0.646457 4 58.850483 331.592804 162.017273 461.670166 0.524981 14 44.607819 2.894446 312.714874 497.749878 0.974055 14 174.931030 3.157482 314.966644 497.445099
004050,0.987243 6 19.856512 25.244907 419.972717 334.819336
004053,0.780256 8 150.514954 184.842102 178.694336 261.864532 0.597854 8 86.086548 178.619858 128.791840 205.944901 0.967475 8 69.628578 188.390167 111.653625 263.103271 0.782650 10 83.992752 189.714951 175.721054 267.880493 0.974473 8 107.701477 186.171616 167.642181 270.088379 0.579181 19 234.536713 170.329437 347.728088 249.110764 0.838353 8 129.223328 185.254761 175.492035 264.154205 0.523660 8 80.768822 181.421844 127.826202 263.804657 0.851901 19 234.649948 171.708282 351.533051 306.735840
004054,0.985708 14 143.441177 76.194237 229.410049 253.759949 0.939242 14 102.327789 67.909050 155.518738 291.630096 0.564786 14 209.218231 88.162170 289.122406 270.271027 0.539924 14 232.559525 211.982285 292.535278 350.834564 0.812074 14 103.017303 69.034462 151.892639 203.175186 0.987059 14 133.304291 232.653046 184.006012 350.682312 0.996318 14 23.620159 59.736404 151.260422 351.066193 0.991686 14 212.413116 87.173439 294.485962 350.829193 0.993170 14 178.931808 201.031784 239.793625 349.183472 0.996617 14 269.652008 57.478230 368.073578 351.999268
004055,0.960894 4 220.341217 386.711670 262.277863 500.107819 0.982744 4 147.379211 346.376312 190.230896 500.133209 0.602452 4 108.720100 103.836006 159.215836 214.379700 0.679251 4 105.032867 102.843529 163.527496 308.416901 0.919378 10 0.600714 241.772247 271.412811 500.838409
004056,0.001000 0 0.000000 0.000000 1.000000 1.000000
004059,0.824210 2 253.300964 166.089813 301.715485 197.565933 0.879422 2 167.224197 142.798691 205.163208 203.321548 0.549383 2 291.303284 37.229641 330.664978 73.372032 0.899384 2 185.291351 101.808899 229.805023 145.259430 0.863940 2 202.998688 115.604439 242.043365 153.550781
004061,0.799618 8 0.198107 0.665853 315.898071 177.780075
004062,0.951662 11 1.078576 54.580841 284.802948 188.619278
004063,0.946813 14 89.617508 12.554810 220.336411 257.774963 0.711599 14 89.262978 12.828186 207.252945 360.317719 0.981260 14 8.076084 126.580772 201.768997 411.206238
004064,0.904991 19 47.546333 0.294613 214.708984 149.295151 0.976146 14 147.621628 59.165173 443.740479 250.336380
004065,0.982237 14 400.299316 124.613579 421.173737 163.271164 0.693049 14 215.311081 101.910690 276.265442 152.266754 0.531846 2 171.904419 108.286476 204.563461 147.099045 0.773834 5 22.624210 61.565075 374.157440 199.702042 0.830448 14 302.080963 111.061455 327.865326 136.248138
004068,0.983224 4 274.195190 174.674744 309.573761 326.326172 0.705178 4 212.544983 217.739822 282.311798 353.302032 0.900265 4 241.879410 167.458878 269.368896 232.949585 0.959617 14 227.398956 18.360548 381.752533 248.767868 0.876537 4 225.918457 165.419189 275.785492 351.521240 0.840313 10 113.782196 206.438721 418.814941 375.499298 0.950327 14 214.423813 18.317007 380.235870 354.920258
004070,0.758692 13 248.314117 123.934784 445.296082 305.232574 0.958006 13 78.407730 135.633026 258.716980 283.911530 0.638775 13 75.244827 148.349564 196.016266 284.581909 0.573856 13 246.143387 105.924561 357.992249 306.831024 0.948390 13 248.129303 102.291412 450.421692 306.198669
004071,0.549276 6 0.815085 62.184608 31.251856 223.840805 0.979854 6 28.651863 25.157343 439.303864 313.545319
004072,0.993994 14 122.855537 94.708282 233.435394 375.402954 0.595858 16 277.522736 197.236191 341.085785 239.025909 0.972775 4 209.514023 208.759048 230.339020 263.909302
004074,0.878921 14 45.577126 19.207500 195.117615 373.297760 0.966023 14 1.436956 19.312195 194.882187 373.438934 0.668020 14 3.212214 13.648521 368.566681 373.209503 0.959413 14 177.908630 13.219089 366.443359 374.159302
004078,0.765258 0 274.876984 137.915665 392.138519 234.794830 0.637040 0 156.153488 98.617195 267.613647 274.388763 0.800148 0 1.102991 139.883011 157.791229 244.128738 0.649380 0 31.187906 96.902527 391.106903 273.412537
004079,0.782335 11 188.505615 30.985632 314.749207 292.147095
004080,0.988128 6 101.228241 103.675354 391.988922 232.878723
004081,0.001000 0 0.000000 0.000000 1.000000 1.000000
004083,0.524271 2 23.674593 58.178432 427.169312 374.303497 0.827452 2 24.459318 58.508499 454.895630 373.818085 0.874689 2 294.816742 87.964676 460.926758 373.275909
004084,0.873990 12 64.373611 36.211884 143.251572 139.532257 0.994811 14 124.605370 21.126825 182.834702 129.476822 0.798793 12 178.365173 90.332649 285.964294 209.666565
004086,0.855843 11 171.922302 143.571381 459.949158 364.490234
004088,0.986979 6 76.615089 327.819183 175.103119 406.636566
004090,0.991750 14 200.167068 130.291092 250.163498 250.052124 0.993743 14 145.129974 123.931908 197.999863 248.650620 0.993903 14 259.323273 126.351768 317.352448 248.276505
004094,0.952889 5 20.695240 24.838909 370.685760 226.466415 0.882631 14 53.373241 117.401665 85.268402 149.908310
004096,0.715790 17 1.237229 2.023261 500.475830 174.426056
004097,0.673794 6 120.994148 62.485893 316.880585 185.000702 0.988087 6 352.776459 99.127136 447.558868 135.569870
004098,0.922381 8 275.325500 115.052666 352.490448 220.048279 0.861963 8 272.478088 115.715149 351.600708 219.423401 0.851849 8 241.665329 120.986244 289.428040 216.628555 0.991731 14 196.388016 76.526543 240.995804 189.450531 0.897736 10 218.111221 128.106934 444.276520 218.348480
004099,0.934010 5 40.215519 181.270752 220.891769 415.123962 0.990107 14 118.298279 236.614243 222.291199 499.335815
004101,0.655127 1 0.793515 16.598522 75.848419 240.662842 0.725434 2 119.628960 151.684738 154.766052 213.741425 0.814739 1 0.938726 77.350990 67.017250 238.237427 0.539672 14 1.266360 21.022528 252.972321 439.278442 0.559321 14 1.429718 183.356613 253.010056 433.114746
004103,0.977877 14 108.678825 142.045090 136.789398 181.071289 0.993309 14 183.943100 148.273605 217.622604 209.642548 0.505126 14 114.331200 141.420563 135.855453 168.977631 0.956811 14 99.132385 142.452179 118.701157 177.797852
004104,0.907495 6 0.673804 327.923584 23.303362 410.536591 0.891957 5 17.308178 226.653961 124.801331 331.795319
004107,0.987148 6 99.929245 197.555359 408.637970 263.742096
004109,0.761399 10 98.890381 181.990997 499.470367 280.001373 0.794568 8 153.074539 54.300816 345.515564 191.825577 0.987693 14 0.817087 -0.042201 80.617500 226.877029 0.983060 14 115.659355 0.603297 203.675812 185.433380 0.988589 14 132.801605 48.029789 353.530945 245.460907 0.513660 14 1.106281 194.327621 84.225952 279.971893 0.642995 4 236.151733 111.505096 272.483124 146.925644
004112,0.787669 11 7.929280 133.207214 203.843719 374.202057 0.662681 11 188.298920 19.224319 444.680756 374.795563
004114,0.962155 7 3.944323 144.255814 335.384430 322.066956
004115,0.986020 6 129.992004 189.995926 304.961334 309.231110
004116,0.507874 15 90.918381 113.850861 188.104446 284.471863 0.963892 15 1.668110 4.097357 102.584984 280.115204 0.969235 7 156.022339 57.748417 315.240570 290.434814
004118,0.977235 14 182.641052 62.498211 283.386627 194.464584 0.529028 14 368.710205 104.581902 458.254761 326.170868 0.975364 4 229.140030 257.443146 254.919830 333.565582 0.947888 14 373.116669 129.872879 499.702942 332.813416 0.974650 14 375.973541 105.200432 456.772522 260.502686 0.798114 4 230.720154 255.570023 250.168503 308.025665 0.637087 14 183.752258 63.306759 295.653259 333.236359 0.719553 14 289.722931 102.651611 415.025940 224.854416 0.508136 14 183.529663 62.832561 302.654694 299.865143 0.995567 14 50.597958 98.086021 214.799789 333.767883 0.924915 4 225.879517 257.119934 248.009766 333.622681 0.974568 14 435.221924 108.994431 480.250183 156.636246 0.549676 14 375.998627 135.863510 490.475830 333.419037 0.927617 14 442.236084 126.807396 499.762451 311.307678 0.924769 14 367.061005 104.491959 457.184082 307.704559 0.978482 14 289.554413 102.436722 416.516846 299.727356
004119,0.800058 8 0.975104 193.788696 42.815311 321.547668 0.898014 17 121.620102 188.457230 346.860413 311.464905 0.917819 8 448.192780 199.193542 495.042694 333.329285
004123,0.923792 3 121.280533 0.796616 316.451324 274.584717
004124,0.976333 15 4.228428 49.492813 219.310974 373.759674 0.769488 15 24.763792 28.574467 444.038727 372.310150 0.964366 15 197.352386 29.073603 444.547791 372.788635
004125,0.988919 14 32.766655 0.447147 221.838226 203.992142 0.967851 14 162.282379 49.849518 437.159027 225.190964
004126,0.961770 12 59.395893 132.433197 128.336838 430.261810 0.720427 12 59.408272 133.364609 124.546974 431.098846 0.989696 14 58.064854 72.922287 144.540741 305.457520
004127,0.876391 14 276.018494 1.335168 500.335632 200.493790
004128,0.828164 14 185.140854 32.686737 260.719788 110.250748 0.879621 14 88.415222 7.291306 136.634216 72.590782 0.962993 14 71.285248 8.238693 133.144379 64.382866 0.560697 14 65.826027 9.857778 112.133400 54.930256 0.800318 14 50.081215 41.440369 221.326477 228.067291 0.539326 8 57.506912 152.324478 109.424973 227.083511 0.930010 14 47.949387 50.470390 165.950089 154.691849 0.987623 14 30.054338 20.589411 81.924431 91.055077 0.955104 14 130.550217 0.620593 181.724319 54.362610 0.648308 8 59.899658 117.556259 216.380356 226.909851 0.888980 14 131.915955 39.692371 200.000885 122.995972 0.947657 14 45.147999 50.269829 165.493317 218.491516 0.919170 14 183.354294 33.591366 300.401062 200.173508 0.948981 14 65.586067 18.550770 121.123459 82.794106 0.696628 14 128.332855 40.078884 231.171432 226.516129 0.779122 14 185.371979 33.332985 302.019867 226.714523 0.988641 14 223.363663 71.744362 430.087402 226.943649
004130,0.695147 2 305.393219 76.929749 424.749725 154.903946 0.659010 2 1.988769 78.768013 423.575073 329.968750
004132,0.728606 14 457.721527 71.251686 500.041962 187.313095 0.995325 14 42.245514 15.082392 218.388351 332.195587 0.992762 14 215.863846 46.492798 346.264313 313.509003 0.989810 14 303.373505 35.039181 449.802521 332.839447
004134,0.912193 4 202.113693 1.453555 229.293259 94.770248 0.571539 4 130.533600 0.701231 163.387650 107.353905 0.595309 4 120.622696 0.613862 154.571091 109.124992 0.841378 4 177.736893 0.934920 200.565948 99.479660 0.980905 4 175.154587 1.458967 200.017944 101.586365 0.970299 4 89.601517 0.650239 123.375908 113.686218 0.506847 4 154.452972 0.553840 177.215759 103.729012 0.837796 4 146.956314 0.831467 171.888611 105.786583 0.755901 4 118.138947 1.424974 143.173767 108.172897 0.696010 4 136.080795 1.593703 159.736572 105.001976 0.969677 4 154.101852 1.511019 178.735825 104.843994 0.954359 4 120.975700 1.773423 149.081345 108.684776 0.667522 4 113.876762 1.550764 137.136047 109.411026 0.974294 4 206.070389 1.229158 234.581085 85.974815
004139,0.667544 8 380.985535 16.162991 444.866211 228.383453 0.928703 17 41.351871 65.969208 411.024109 373.447266 0.618555 17 48.020496 127.194519 410.772614 374.333344
004144,0.986906 14 133.902405 385.657715 163.597458 471.877808 0.978811 14 23.801773 373.938354 38.862740 439.597626
004147,0.765531 0 66.456253 126.211182 308.706573 187.375259 0.788350 0 122.615753 128.478561 310.075623 185.573364
004151,0.001000 0 0.000000 0.000000 1.000000 1.000000
004153,0.871335 0 6.498382 29.282112 391.072083 158.629272 0.976969 0 8.601978 30.505238 496.377167 158.161911 0.567676 0 262.583344 67.691574 500.004578 160.657684
004154,0.766537 6 237.123856 142.214035 271.808411 165.522766 0.858569 14 377.992584 142.248795 395.136353 186.499512 0.874640 14 325.648682 141.454819 344.392517 184.965118 0.981229 6 149.664215 148.746445 196.923889 173.149200 0.784948 14 400.943115 144.512054 418.521271 193.902573 0.889970 14 403.892517 145.100113 423.994080 205.581528 0.913883 14 381.031067 142.879715 398.116913 186.655334 0.970286 14 257.165619 140.632492 277.819397 185.585831 0.980752 6 1.295056 142.289963 103.358612 200.335739 0.903534 14 433.252808 146.932251 446.351410 194.744156 0.983493 14 349.838806 142.477295 374.101349 188.674500 0.673865 6 193.449921 138.665192 238.584305 163.901398 0.848720 14 410.482361 148.162064 431.727051 204.601257 0.578279 14 416.367950 149.203888 435.061646 194.808243 0.973527 14 288.926788 140.734894 309.248077 185.179611
004155,0.001000 0 0.000000 0.000000 1.000000 1.000000
004156,0.519033 18 -0.166088 64.363022 284.194183 247.837296
004157,0.522910 11 1.892820 40.018017 406.511902 220.460571
004159,0.513634 15 0.681229 44.803871 202.047043 269.875458
004160,0.513050 14 225.321793 96.108032 243.466171 119.159004 0.928077 3 429.951843 64.899971 499.845673 143.029999 0.710970 14 180.629379 89.520187 202.224976 113.352737 0.956443 3 145.611969 62.188816 356.591309 147.464539 0.569177 14 194.972885 90.524948 213.596603 114.359657
004161,0.701962 7 31.721201 0.401810 281.576294 414.909424 0.838658 7 30.857473 1.603231 283.160248 497.381165
004162,0.962973 4 213.989090 400.202209 234.572372 487.421448 0.808058 4 198.389816 412.448700 218.498199 477.247345
004165,0.792397 7 109.959099 0.561116 402.957336 219.801208
004166,0.690714 7 208.836548 128.758072 257.901154 156.244034 0.580503 8 118.085709 114.492256 208.335159 214.762436 0.863194 8 1.299843 134.620804 101.711266 220.641388 0.680162 8 70.801125 115.006546 195.532242 216.180710 0.743107 8 122.278931 113.082924 157.493835 146.630783 0.583902 10 137.964844 138.978104 378.062592 222.763397 0.615823 8 262.471741 188.418304 372.223022 223.710388 0.646176 8 117.751556 114.154556 153.655899 166.024658 0.889844 19 244.725983 87.714760 302.424500 123.609474 0.523257 10 223.369781 152.733978 500.409668 222.471130
004167,0.952619 5 2.021715 27.745832 439.746490 248.775192 0.993623 14 281.133331 97.652145 342.706879 250.657288 0.909618 14 66.037697 80.723427 118.224098 151.585602 0.914555 14 208.566132 131.999649 243.357773 230.622818 0.981013 14 252.123199 146.888321 289.269531 249.474670 0.810598 14 69.031448 81.709755 116.531837 125.154747
004172,0.979839 6 145.124725 290.248566 176.952896 327.775543 0.676957 6 0.545630 275.287720 10.378564 326.579712 0.820424 6 24.940195 289.882660 40.702450 318.773254
004173,0.990992 14 232.094559 82.788353 459.571747 236.753815
004175,0.828786 14 39.271145 10.926839 474.242004 249.102783 0.977871 14 4.341245 10.375131 475.964478 248.900772
004176,0.777513 2 0.708526 106.470261 195.610336 446.791931 0.561551 2 1.265789 106.643051 195.035187 500.808350
004177,0.992322 14 165.547607 18.685276 258.558655 145.918289 0.740815 2 171.239029 92.321701 237.644547 154.676361 0.548158 12 73.422569 76.182243 207.564011 229.629089
004179,0.860886 11 141.466583 144.472534 222.145172 297.314362 0.816097 4 320.211273 48.665710 334.521149 82.708115 0.994150 14 69.503159 80.325935 170.226852 374.411804 0.993380 14 193.865891 36.533295 321.913849 241.997543 0.670922 11 141.428284 151.780121 222.060211 297.992523
004180,0.854477 4 228.451889 58.025478 243.192841 108.617744 0.718293 10 22.185177 123.903885 416.606873 376.280975 0.912556 10 26.151688 166.240387 419.720978 375.407257 0.793314 8 161.131241 11.840836 222.714233 114.156494
004181,0.001000 0 0.000000 0.000000 1.000000 1.000000
004182,0.799651 5 201.317139 129.639313 269.479950 199.482330
004183,0.889370 14 43.333023 64.733765 61.262005 96.042427 0.942038 14 193.030075 85.971260 218.988754 195.515015 0.988899 6 1.135493 74.052704 61.270893 122.379433 0.536755 14 41.958294 63.298080 61.822170 110.907936 0.981280 6 61.536594 56.960152 460.209076 374.689545
004184,0.926754 14 447.498383 302.333649 463.908325 343.349976 0.580252 3 146.098770 211.720932 431.603546 374.529724 0.736536 14 485.662140 316.966888 500.074402 358.300690
004187,0.921674 6 327.248901 331.075836 488.086609 374.949036 0.552326 2 285.482574 139.249603 339.797272 245.030563
004188,0.601735 6 74.368950 82.668015 133.334122 131.606705 0.899053 6 135.457352 176.422531 157.129456 216.554947 0.797406 6 113.146370 127.726669 139.967911 166.974915 0.607561 11 187.215424 1.506373 501.253723 374.269958 0.957712 6 67.646011 122.155518 101.239471 166.654282
004197,0.875484 4 192.262146 126.614212 221.405060 163.761200 0.842203 4 65.991486 168.143936 90.116341 197.021576 0.852214 4 107.857430 126.711197 132.768066 164.173538 0.840110 10 3.491789 161.765472 309.402435 221.378708 0.938044 4 153.921539 135.945602 185.747467 176.903427 0.773235 8 235.718964 80.556114 296.223816 135.335251 0.989427 14 242.256699 13.795941 485.186890 221.480133
004198,0.956329 14 94.875656 123.333542 179.867157 461.904541 0.978824 14 200.655807 212.192169 219.982208 269.057098 0.633689 14 0.634982 153.149414 24.484749 269.688202 0.705412 14 92.146446 127.235054 142.681824 444.206879 0.858078 14 129.977127 129.054703 184.327469 371.758148 0.550030 13 2.022914 103.329407 155.024643 498.512085 0.756022 14 0.720175 152.812836 24.376400 230.986206
004199,0.984568 0 10.854498 52.144993 495.962616 139.561493
004202,0.960768 11 47.977699 108.061012 224.434692 233.730423 0.936902 11 242.984055 81.305038 445.915771 236.760757
004206,0.758884 2 43.619022 55.668083 183.756042 204.130081 0.587517 2 106.981003 192.694977 168.123001 225.392014 0.681920 2 44.067608 33.292454 335.063629 250.036072
004207,0.824145 14 375.171631 114.509682 500.324799 248.090790 0.768533 14 1.516301 0.463480 115.412949 97.372437 0.573675 14 1.128647 -0.118643 64.058128 75.326630 0.574428 14 376.540039 141.007187 500.540741 248.090805 0.992971 14 132.811096 7.623855 267.040283 248.057709
004208,0.948876 1 160.606506 127.619255 195.879715 220.168015 0.988497 14 159.163940 95.286667 198.684448 202.109360
004210,0.758301 14 0.930306 11.850264 112.842964 99.329369 0.575179 14 2.014801 13.658367 111.843674 71.229774 0.754184 14 317.401367 11.610046 495.095947 79.227318 0.886049 14 2.803967 11.262901 495.909882 247.519791 0.590677 14 225.394196 0.375319 418.447266 72.948174
004211,0.641461 3 182.880295 373.084198 277.517883 412.765686 0.688558 14 94.007874 11.305451 224.413361 402.026917
004213,0.989752 14 0.486165 0.484664 136.171051 277.566345 0.993186 14 154.338013 52.329941 348.742950 279.318237 0.625422 13 121.528519 141.406693 499.931580 282.046692
004214,0.994661 14 211.857666 50.171909 312.700043 155.757111 0.955295 13 178.635300 80.297981 357.592163 173.444962
004216,0.971443 6 305.663910 145.581360 384.974518 188.153992 0.512281 0 295.683777 101.446373 499.215271 164.707016
004217,0.988081 6 1.242653 61.497692 446.491547 289.763458
004218,0.747928 2 163.229324 171.307724 187.321136 219.315598 0.760749 2 116.742447 184.356140 153.792068 235.777847 0.719227 2 4.222760 196.560684 56.815327 246.505203 0.563266 2 111.282753 174.074493 146.172516 228.600143 0.505507 2 62.502815 204.812134 87.083801 229.976669 0.543737 2 112.319633 172.708389 139.649918 206.783569 0.699721 2 77.194359 180.754837 106.111687 217.377838
004219,0.988356 14 128.947937 62.428932 245.963303 193.400116 0.994001 14 362.890320 65.664757 447.999146 200.289078 0.963769 14 214.405472 70.182587 307.734589 197.881088 0.820802 14 1.204911 63.718372 76.998505 239.545975 0.987503 14 0.833213 64.218407 70.584808 185.113419 0.989884 14 36.545090 68.850136 144.113876 203.493027 0.571799 14 1.140120 65.376610 134.663284 206.700607 0.761373 14 131.689072 63.167408 310.295349 240.056046 0.990798 14 303.023315 67.404556 378.114075 201.792526
004222,0.885550 19 124.369843 133.048386 190.650604 208.773407 0.829047 8 285.715424 166.071396 327.388855 259.337677 0.877111 15 80.214661 165.649902 125.351265 250.157410 0.924847 10 211.699844 162.735107 456.446350 318.736298
004225,0.940552 3 0.096975 0.293970 213.206604 295.690399
004226,0.753849 11 177.613922 35.052181 328.256592 232.535339 0.904042 14 346.127686 1.427952 494.131805 107.713326
004227,0.795658 8 278.767944 94.235413 421.170837 219.962189 0.796927 8 52.728252 117.561218 266.775970 246.210205 0.740561 8 286.305420 93.067436 419.481628 163.987335 0.713307 8 51.377163 118.069054 332.652924 246.556992 0.587994 8 273.980316 94.351151 492.115631 224.291260 0.613559 8 408.315979 108.183769 500.435760 215.877777
004233,0.884304 9 118.704140 96.749489 415.811493 231.001068
004234,0.622879 11 412.271301 63.257771 500.303619 156.130615 0.778550 11 144.671448 56.797276 336.507507 212.641830
004235,0.949824 18 21.360353 54.411774 358.206940 343.987854
004236,0.958190 4 78.069656 146.690002 161.533554 333.877930 0.805139 4 223.222748 18.009697 249.078796 74.246872 0.830986 4 184.643661 20.627737 218.387482 149.737900 0.540933 4 345.010834 34.640049 374.582367 85.670746 0.620733 4 294.487793 171.845184 372.970062 333.041443 0.970050 4 307.578705 121.688644 373.711853 332.728302 0.962166 4 139.610489 110.307137 214.948166 333.386719 0.546968 4 181.400726 19.574036 207.566299 87.185532 0.524713 4 138.909225 186.834259 211.044006 332.755493 0.927004 4 194.915375 53.629017 222.947250 152.584488 0.968346 14 0.627249 0.261631 104.922600 261.629242 0.880995 4 140.310455 110.852325 189.709625 227.305542 0.937085 4 182.027054 22.301315 207.940231 82.818604 0.518651 4 94.632965 146.070786 144.154999 264.301300 0.785772 4 99.712105 145.813828 137.734756 226.718155 0.638592 4 349.212372 27.081631 379.240967 86.457733 0.927970 4 150.946533 43.520092 180.701904 102.022705 0.584936 4 314.314850 120.833176 353.805481 226.431335 0.586839 14 0.578124 -0.700805 104.666740 180.626663 0.826994 4 213.919174 12.576791 240.057419 93.143051 0.974308 4 214.857666 121.212219 283.566589 332.859924 0.858780 4 206.683365 177.277496 283.150604 333.277832 0.817062 4 251.875137 24.805811 278.139801 94.228333 0.977475 4 247.390823 25.382046 279.426880 157.845825
004238,0.996183 14 6.718192 104.286415 107.548119 356.118408 0.989983 14 198.311081 112.188644 312.589600 356.367096 0.992798 14 290.945862 21.940353 445.847076 356.028381
004240,0.968080 6 182.402649 398.477844 220.946869 444.147217 0.982432 6 45.690765 374.791992 185.030807 463.470886
004243,0.521177 13 301.115051 94.672218 377.906952 145.267441 0.690950 13 365.679871 90.189156 412.734558 128.359512 0.776773 13 360.129547 88.328064 412.579529 127.873909 0.916005 13 283.772369 93.278107 364.168976 150.327286 0.683025 13 404.703033 80.347939 444.280212 118.843910 0.581784 13 366.019043 83.512604 442.219513 120.201263 0.759317 14 375.090057 78.459679 404.438202 118.493660 0.749932 14 389.005249 74.184143 416.218445 117.204659 0.990512 14 35.963364 80.378395 77.422829 147.305573 0.695362 13 327.620514 88.791679 412.771820 132.306763 0.817186 13 1.246505 122.029266 86.119980 201.878250 0.934753 14 358.218170 77.377449 385.166321 120.269684 0.904402 13 74.186752 114.048042 187.187042 190.587402 0.766084 13 211.193405 93.896988 301.171204 154.503418 0.620388 14 403.493713 71.395523 422.667023 92.179390 0.603487 13 415.499176 84.395615 444.749451 119.275284 0.878734 14 399.575470 72.657555 422.748810 108.411476 0.533326 13 318.408813 93.789337 382.486023 143.023788 0.869662 13 176.245239 112.864349 231.732346 170.060425 0.712307 13 412.200806 87.811920 445.033783 119.031845 0.899504 13 209.393860 101.058693 297.496490 157.641235 0.503127 13 207.460327 92.615067 359.636414 154.886734 0.544527 14 260.752258 101.053902 311.597107 141.252365 0.791831 14 355.338654 79.879333 377.826660 105.400513
004245,0.936018 6 1.369789 85.773529 276.621277 222.768250 0.980252 14 180.504059 78.988670 252.835007 163.107635 0.790248 6 1.485586 110.132195 441.634674 243.748520 0.952992 6 78.156189 111.996086 445.607788 250.116104
004248,0.951581 14 237.956543 91.044563 263.508270 111.259850 0.940666 14 176.364716 168.020248 267.531921 222.329926 0.610990 14 214.756958 91.306297 234.595352 109.127434 0.990564 14 188.006256 102.452965 240.976608 143.774963 0.794841 0 2.733588 1.099866 485.509277 217.462418 0.706396 14 197.335632 176.668335 266.986664 220.650757
004249,0.932877 6 300.385803 82.054878 347.524445 96.987366 0.988630 14 206.604324 74.773598 229.801651 115.730957 0.738014 6 174.395630 120.574883 421.988800 186.740021
004250,0.585232 10 51.049309 213.729523 201.713593 331.681885 0.534263 8 69.276749 96.997551 97.466919 165.853561 0.771123 8 2.161834 203.140213 84.312614 409.067261 0.950899 8 42.537155 148.018036 106.352959 261.970673 0.669872 8 1.994968 207.243729 103.620773 412.246002 0.890413 8 1.627884 203.341919 60.158878 411.273804 0.717058 8 44.413120 145.565689 97.035179 226.827011 0.761239 10 15.982436 337.127197 236.003067 480.404846
004251,0.905509 2 194.266876 52.936413 310.874176 208.079285
004252,0.983842 7 137.111008 171.329147 281.964264 281.843567 0.749178 8 4.743613 81.219772 123.917824 220.547546 0.923624 4 343.111176 179.618088 382.510925 246.152466 0.859509 19 181.369156 24.361765 259.493744 79.112076
004254,0.987532 6 0.999801 83.695694 90.283913 153.364548 0.988860 6 65.419334 82.876419 369.899628 215.896393
004260,0.987274 14 90.545967 0.908301 499.184479 196.584808
004261,0.001000 0 0.000000 0.000000 1.000000 1.000000
004262,0.527779 8 132.585129 267.619843 154.597626 354.029846 0.799901 8 154.793610 251.854721 196.971436 371.413757 0.933880 8 91.530968 258.545776 139.721985 351.720062 0.634824 8 103.510048 226.840073 132.396988 278.369293
004266,0.909273 14 437.300140 44.808651 499.972809 124.919182 0.799339 12 50.349041 50.205975 459.397064 236.016068
004267,0.920650 11 153.517014 32.083218 359.535950 195.059738
004268,0.591217 14 197.305847 109.412926 222.754913 143.904907 0.635875 14 188.150635 65.490311 226.207214 167.175232 0.670613 8 350.301147 1.742441 498.628967 217.128708 0.651382 14 195.265305 109.378273 218.969513 134.978653 0.620016 14 189.407761 183.488022 217.030731 223.630585 0.894127 14 191.819092 109.741539 220.941376 153.317383 0.936297 4 148.891113 100.855507 189.112320 218.884613 0.898829 14 189.929642 66.878609 220.842957 106.418747 0.860643 14 190.840485 109.488541 221.638626 168.505615
004276,0.797883 14 233.088928 40.742882 254.406189 110.125954 0.990257 14 63.324341 105.723137 99.937340 236.481903 0.822651 8 149.570282 129.626160 216.706177 254.572189 0.987727 14 102.742485 157.796234 159.063538 375.468536 0.785826 10 1.428592 162.636749 84.984085 250.981247 0.982063 14 193.589172 91.476990 279.972473 351.354645 0.517327 14 53.817127 107.728470 91.949524 249.096619 0.817299 14 129.948578 91.274384 280.290253 500.471649 0.548874 8 158.119690 127.068413 219.011368 221.992203
004277,0.835071 11 132.089920 309.700195 205.613556 482.197052
004278,0.941427 0 3.208399 86.713806 483.719543 220.575806
004282,0.721339 2 135.806396 33.699909 304.055389 233.874146 0.640508 2 38.778469 33.278866 301.623474 236.237381 0.755655 2 127.684311 165.539978 244.170685 230.778351
004285,0.991566 14 2.155930 40.369263 274.288788 219.788284 0.814282 14 449.332672 94.133125 499.599426 125.043198 0.992062 14 238.180481 51.592701 488.193817 218.801285
004288,0.887725 11 181.112427 138.900986 348.322327 374.699829 0.628039 11 276.903839 167.400238 432.443604 375.355835 0.986139 14 18.939793 1.627620 243.482681 374.356812 0.849838 14 20.448029 1.507960 194.341110 374.198792 0.993759 14 247.969284 2.366032 440.483032 374.609375
004289,0.865959 14 96.523491 81.831482 256.244904 305.817566 0.946161 14 129.870117 81.446465 256.588165 268.594299 0.995368 14 1.760144 129.676483 121.660782 373.671997 0.698148 14 178.291458 68.120277 377.452087 375.221680 0.640946 14 121.550758 82.751869 254.346100 374.643494 0.980577 14 176.113907 65.159576 437.137909 374.119263
004290,0.917158 6 1.022056 191.915771 62.055485 252.735474 0.979500 6 1.014966 212.692108 50.730640 292.985016 0.986496 6 295.136993 194.903549 370.343750 269.314026
004294,0.988531 14 260.715332 73.847198 324.728516 237.584152 0.968901 12 141.299637 119.162720 432.530090 299.117828
004297,0.589244 14 179.639832 2.318680 357.626007 258.385101 0.634411 14 178.163559 1.609214 280.264069 215.939529 0.701698 14 181.032227 4.673414 439.519287 259.720367 0.741458 7 169.993637 131.711548 237.832397 212.485321 0.947459 14 180.951385 1.734696 441.676239 313.131622
004299,0.766514 3 124.704544 2.843236 268.428467 38.550762 0.643421 3 409.786469 13.733764 438.865906 32.758892 0.986751 14 241.794388 99.439125 264.008270 152.386688
